sub	session	blocknum	trial	letterset	load	letter	resp	acc	RT	stim
2	2	2	20	Y  R  T  N  D	H	q	2	Incorrect	645	A
2	2	2	21	Y  R  T  N  D	H	b	2	Incorrect	530	A
2	2	2	22	Y  R  T  N  D	H	f	2	Incorrect	662	A
2	2	2	23	Y  R  T  N  D	H	w	2	Incorrect	626	A
2	2	2	24	Y  R  T  N  D	H	w	2	Incorrect	615	A
2	2	2	25	Y  R  T  N  D	H	u	2	Incorrect	627	A
2	2	3	1	G  H  J  R  U	H	a	2	Incorrect	878	A
2	2	3	2	G  H  J  R  U	H	u	2	Incorrect	587	A
2	2	3	3	G  H  J  R  U	H	h	1	Correct	511	A
2	2	3	4	G  H  J  R  U	H	j	2	Incorrect	963	A
2	2	3	5	G  H  J  R  U	H	y	0	Miss	0	A
2	2	3	6	G  H  J  R  U	H	y	2	Incorrect	364	A
2	2	3	7	G  H  J  R  U	H	g	1	Correct	529	A
2	2	3	8	G  H  J  R  U	H	b	2	Incorrect	453	A
2	2	3	9	G  H  J  R  U	H	d	2	Incorrect	450	A
2	2	3	10	G  H  J  R  U	H	u	1	Correct	655	A
2	2	3	11	G  H  J  R  U	H	a	2	Incorrect	819	A
2	2	3	12	G  H  J  R  U	H	d	2	Incorrect	736	A
2	2	3	13	G  H  J  R  U	H	u	1	Correct	524	A
2	2	3	14	G  H  J  R  U	H	q	2	Incorrect	600	A
2	2	3	15	G  H  J  R  U	H	j	1	Correct	661	A
2	2	3	16	G  H  J  R  U	H	q	2	Incorrect	649	A
2	2	3	17	G  H  J  R  U	H	t	2	Incorrect	614	A
2	2	3	18	G  H  J  R  U	H	a	2	Incorrect	546	A
2	2	3	19	G  H  J  R  U	H	a	2	Incorrect	446	A
2	2	3	20	G  H  J  R  U	H	h	1	Correct	627	A
2	2	3	21	G  H  J  R  U	H	g	1	Correct	775	A
2	2	3	22	G  H  J  R  U	H	j	0	Miss	0	A
2	2	3	23	G  H  J  R  U	H	a	2	Incorrect	888	A
2	2	3	24	G  H  J  R  U	H	g	1	Correct	629	A
2	2	3	25	G  H  J  R  U	H	n	2	Incorrect	497	A
2	2	4	1	F  U  J	M	u	1	Correct	668	A
2	2	4	2	F  U  J	M	u	1	Correct	545	A
2	2	4	3	F  U  J	M	m	2	Correct	533	A
2	2	4	4	F  U  J	M	g	2	Correct	650	A
2	2	4	5	F  U  J	M	a	2	Correct	663	A
2	2	4	6	F  U  J	M	w	2	Correct	435	A
2	2	4	7	F  U  J	M	w	2	Correct	376	A
2	2	4	8	F  U  J	M	j	1	Correct	684	A
2	2	4	9	F  U  J	M	t	2	Correct	640	A
2	2	4	10	F  U  J	M	r	2	Correct	517	A
2	2	4	11	F  U  J	M	a	2	Correct	585	A
2	2	4	12	F  U  J	M	j	1	Correct	629	A
2	2	4	13	F  U  J	M	r	2	Correct	546	A
2	2	4	14	F  U  J	M	a	2	Correct	750	A
2	2	4	15	F  U  J	M	k	2	Correct	571	A
2	2	4	16	F  U  J	M	q	2	Correct	560	A
2	2	4	17	F  U  J	M	t	2	Correct	596	A
2	2	4	18	F  U  J	M	f	1	Correct	561	A
2	2	4	19	F  U  J	M	j	2	Incorrect	614	A
2	2	4	20	F  U  J	M	e	2	Correct	538	A
2	2	4	21	F  U  J	M	a	2	Correct	494	A
2	2	4	22	F  U  J	M	u	1	Correct	483	A
2	2	4	23	F  U  J	M	n	0	Miss	0	A
2	2	4	24	F  U  J	M	g	2	Correct	524	A
2	2	4	25	F  U  J	M	w	2	Correct	481	A
2	2	5	1	W	L	n	2	Correct	580	A
2	2	5	2	W	L	t	2	Correct	425	A
2	2	5	3	W	L	e	2	Correct	301	A
2	2	5	4	W	L	b	2	Correct	234	A
2	2	5	5	W	L	w	1	Correct	527	A
2	2	5	6	W	L	w	1	Correct	371	A
2	2	5	7	W	L	w	1	Correct	391	A
2	2	5	8	W	L	q	2	Correct	468	A
2	2	5	9	W	L	w	1	Correct	360	A
2	2	5	10	W	L	b	2	Correct	485	A
2	2	5	11	W	L	b	2	Correct	449	A
2	2	5	12	W	L	w	1	Correct	437	A
2	2	5	13	W	L	w	1	Correct	466	A
2	2	5	14	W	L	b	2	Correct	415	A
2	2	5	15	W	L	w	1	Correct	490	A
2	2	5	16	W	L	m	2	Correct	735	A
2	2	5	17	W	L	g	2	Correct	636	A
2	2	5	18	W	L	h	2	Correct	424	A
2	2	5	19	W	L	q	2	Correct	516	A
2	2	5	20	W	L	r	2	Correct	441	A
2	2	5	21	W	L	r	2	Correct	262	A
2	2	5	22	W	L	w	1	Correct	434	A
2	2	5	23	W	L	a	2	Correct	759	A
2	2	5	24	W	L	w	1	Correct	516	A
2	2	5	25	W	L	w	1	Correct	464	A
2	2	6	1	Q	L	m	2	Correct	459	A
2	2	6	2	Q	L	y	2	Correct	400	A
2	2	6	3	Q	L	e	2	Correct	324	A
2	2	6	4	Q	L	q	2	Incorrect	351	A
2	2	6	5	Q	L	n	2	Correct	267	A
2	2	6	6	Q	L	q	1	Correct	464	A
2	2	6	7	Q	L	q	1	Correct	397	A
2	2	6	8	Q	L	k	2	Correct	441	A
2	2	6	9	Q	L	m	2	Correct	413	A
2	2	6	10	Q	L	q	1	Correct	490	A
2	2	6	11	Q	L	n	2	Correct	622	A
2	2	6	12	Q	L	q	1	Correct	547	A
2	2	6	13	Q	L	y	0	Miss	0	A
2	2	6	14	Q	L	q	1	Correct	540	A
2	2	6	15	Q	L	f	2	Correct	416	A
2	2	6	16	Q	L	q	1	Correct	484	A
2	2	6	17	Q	L	u	2	Correct	688	A
2	2	6	18	Q	L	j	2	Correct	572	A
2	2	6	19	Q	L	y	2	Correct	577	A
2	2	6	20	Q	L	q	1	Correct	814	A
2	2	6	21	Q	L	q	1	Correct	474	A
2	2	6	22	Q	L	n	2	Correct	583	A
2	2	6	23	Q	L	r	2	Correct	844	A
2	2	6	24	Q	L	q	1	Correct	568	A
2	2	6	25	Q	L	q	1	Correct	669	A
20	1	1	1	J	L	h	0	Miss	0	S
20	1	1	2	J	L	a	0	Miss	0	S
20	1	1	3	J	L	y	0	Miss	0	S
20	1	1	4	J	L	a	0	Miss	0	S
20	1	1	5	J	L	j	0	Miss	0	S
20	1	1	6	J	L	j	0	Miss	0	S
20	1	1	7	J	L	y	0	Miss	0	S
20	1	1	8	J	L	j	0	Miss	0	S
20	1	1	9	J	L	b	0	Miss	0	S
20	1	1	10	J	L	h	0	Miss	0	S
20	1	1	11	J	L	h	0	Miss	0	S
20	1	1	12	J	L	w	0	Miss	0	S
20	1	1	13	J	L	u	0	Miss	0	S
20	1	1	14	J	L	f	0	Miss	0	S
20	1	1	15	J	L	j	0	Miss	0	S
20	1	1	16	J	L	d	0	Miss	0	S
20	1	1	17	J	L	e	0	Miss	0	S
20	1	1	18	J	L	j	0	Miss	0	S
20	1	1	19	J	L	m	0	Miss	0	S
20	1	1	20	J	L	j	0	Miss	0	S
20	1	1	21	J	L	j	0	Miss	0	S
20	1	1	22	J	L	h	0	Miss	0	S
20	1	1	23	J	L	d	0	Miss	0	S
20	1	1	24	J	L	b	0	Miss	0	S
20	1	1	25	J	L	j	0	Miss	0	S
20	1	2	1	N  K  H  E  F	H	d	0	Miss	0	S
20	1	2	2	N  K  H  E  F	H	n	0	Miss	0	S
20	1	2	3	N  K  H  E  F	H	q	0	Miss	0	S
20	1	2	4	N  K  H  E  F	H	w	0	Miss	0	S
20	1	2	5	N  K  H  E  F	H	m	0	Miss	0	S
20	1	2	6	N  K  H  E  F	H	k	0	Miss	0	S
20	1	2	7	N  K  H  E  F	H	d	0	Miss	0	S
20	1	2	8	N  K  H  E  F	H	k	0	Miss	0	S
20	1	2	9	N  K  H  E  F	H	q	0	Miss	0	S
20	1	2	10	N  K  H  E  F	H	k	0	Miss	0	S
20	1	2	11	N  K  H  E  F	H	b	0	Miss	0	S
20	1	2	12	N  K  H  E  F	H	q	0	Miss	0	S
20	1	2	13	N  K  H  E  F	H	k	0	Miss	0	S
20	1	2	14	N  K  H  E  F	H	m	0	Miss	0	S
20	1	2	15	N  K  H  E  F	H	q	0	Miss	0	S
20	1	2	16	N  K  H  E  F	H	t	0	Miss	0	S
20	1	2	17	N  K  H  E  F	H	h	0	Miss	0	S
20	1	2	18	N  K  H  E  F	H	h	0	Miss	0	S
20	1	2	19	N  K  H  E  F	H	g	0	Miss	0	S
20	1	2	20	N  K  H  E  F	H	n	0	Miss	0	S
20	1	2	21	N  K  H  E  F	H	k	0	Miss	0	S
20	1	2	22	N  K  H  E  F	H	f	0	Miss	0	S
20	1	2	23	N  K  H  E  F	H	f	0	Miss	0	S
20	1	2	24	N  K  H  E  F	H	m	0	Miss	0	S
20	1	2	25	N  K  H  E  F	H	k	0	Miss	0	S
20	1	3	1	K  J  A	M	k	0	Miss	0	S
20	1	3	2	K  J  A	M	r	0	Miss	0	S
20	1	3	3	K  J  A	M	j	0	Miss	0	S
20	1	3	4	K  J  A	M	e	0	Miss	0	S
20	1	3	5	K  J  A	M	y	0	Miss	0	S
20	1	3	6	K  J  A	M	u	0	Miss	0	S
20	1	3	7	K  J  A	M	a	0	Miss	0	S
20	1	3	8	K  J  A	M	n	0	Miss	0	S
20	1	3	9	K  J  A	M	k	0	Miss	0	S
20	1	3	10	K  J  A	M	g	0	Miss	0	S
20	1	3	11	K  J  A	M	j	0	Miss	0	S
20	1	3	12	K  J  A	M	w	0	Miss	0	S
20	1	3	13	K  J  A	M	q	0	Miss	0	S
20	1	3	14	K  J  A	M	j	0	Miss	0	S
20	1	3	15	K  J  A	M	e	0	Miss	0	S
20	1	3	16	K  J  A	M	k	0	Miss	0	S
20	1	3	17	K  J  A	M	n	0	Miss	0	S
20	1	3	18	K  J  A	M	a	1	Correct	872	S
20	1	3	19	K  J  A	M	d	2	Correct	716	S
20	1	3	20	K  J  A	M	a	2	Incorrect	729	S
20	1	3	21	K  J  A	M	y	2	Correct	894	S
20	1	3	22	K  J  A	M	y	2	Correct	770	S
20	1	3	23	K  J  A	M	a	1	Correct	855	S
20	1	3	24	K  J  A	M	b	2	Correct	955	S
20	1	3	25	K  J  A	M	k	1	Correct	935	S
20	1	4	1	B	L	w	2	Correct	843	S
20	1	4	2	B	L	k	2	Correct	759	S
20	1	4	3	B	L	b	1	Correct	564	S
20	1	4	4	B	L	b	1	Correct	625	S
20	1	4	5	B	L	b	1	Correct	621	S
20	1	4	6	B	L	d	2	Correct	641	S
20	1	4	7	B	L	b	1	Correct	701	S
20	1	4	8	B	L	e	2	Correct	818	S
20	1	4	9	B	L	q	2	Correct	639	S
20	1	4	10	B	L	b	1	Correct	595	S
20	1	4	11	B	L	b	1	Correct	568	S
20	1	4	12	B	L	d	2	Correct	548	S
20	1	4	13	B	L	k	2	Correct	737	S
20	1	4	14	B	L	m	2	Correct	526	S
20	1	4	15	B	L	g	2	Correct	826	S
20	1	4	16	B	L	w	2	Correct	775	S
20	1	4	17	B	L	b	1	Correct	731	S
20	1	4	18	B	L	b	1	Correct	432	S
20	1	4	19	B	L	e	2	Correct	708	S
20	1	4	20	B	L	b	1	Correct	729	S
20	1	4	21	B	L	h	2	Correct	654	S
20	1	4	22	B	L	k	2	Correct	586	S
20	1	4	23	B	L	b	1	Correct	693	S
20	1	4	24	B	L	q	2	Correct	706	S
20	1	4	25	B	L	y	2	Correct	599	S
20	1	5	1	N  A  W  T  Q	H	w	0	Miss	0	S
20	1	5	2	N  A  W  T  Q	H	n	1	Correct	655	S
20	1	5	3	N  A  W  T  Q	H	q	1	Correct	715	S
20	1	5	4	N  A  W  T  Q	H	t	1	Correct	472	S
20	1	5	5	N  A  W  T  Q	H	j	2	Incorrect	765	S
20	1	5	6	N  A  W  T  Q	H	j	2	Incorrect	697	S
20	1	5	7	N  A  W  T  Q	H	d	2	Incorrect	781	S
20	1	5	8	N  A  W  T  Q	H	n	1	Correct	834	S
20	1	5	9	N  A  W  T  Q	H	n	1	Correct	423	S
20	1	5	10	N  A  W  T  Q	H	u	2	Incorrect	675	S
20	1	5	11	N  A  W  T  Q	H	k	0	Miss	0	S
20	1	5	12	N  A  W  T  Q	H	u	0	Miss	0	S
20	1	5	13	N  A  W  T  Q	H	b	1	Correct	921	S
20	1	5	14	N  A  W  T  Q	H	n	1	Correct	766	S
20	1	5	15	N  A  W  T  Q	H	n	1	Correct	618	S
20	1	5	16	N  A  W  T  Q	H	d	2	Incorrect	614	S
20	1	5	17	N  A  W  T  Q	H	b	2	Incorrect	883	S
20	1	5	18	N  A  W  T  Q	H	a	2	Incorrect	904	S
20	1	5	19	N  A  W  T  Q	H	r	0	Miss	0	S
20	1	5	20	N  A  W  T  Q	H	q	1	Correct	888	S
20	1	5	21	N  A  W  T  Q	H	h	2	Incorrect	692	S
20	1	5	22	N  A  W  T  Q	H	f	2	Incorrect	872	S
20	1	5	23	N  A  W  T  Q	H	r	2	Incorrect	693	S
20	1	5	24	N  A  W  T  Q	H	w	1	Correct	514	S
20	1	5	25	N  A  W  T  Q	H	t	1	Correct	886	S
20	1	6	1	W  H  A	M	d	2	Correct	586	S
20	1	6	2	W  H  A	M	h	2	Incorrect	774	S
20	1	6	3	W  H  A	M	r	2	Correct	523	S
20	1	6	4	W  H  A	M	n	1	Incorrect	703	S
20	1	6	5	W  H  A	M	a	0	Miss	0	S
20	1	6	6	W  H  A	M	w	0	Miss	0	S
20	1	6	7	W  H  A	M	k	2	Correct	693	S
20	1	6	8	W  H  A	M	h	1	Correct	769	S
20	1	6	9	W  H  A	M	a	1	Correct	758	S
20	1	6	10	W  H  A	M	f	2	Correct	579	S
20	1	6	11	W  H  A	M	h	1	Correct	751	S
20	1	6	12	W  H  A	M	h	1	Correct	532	S
20	1	6	13	W  H  A	M	w	1	Correct	489	S
20	1	6	14	W  H  A	M	g	2	Correct	693	S
20	1	6	15	W  H  A	M	f	2	Correct	489	S
20	1	6	16	W  H  A	M	y	2	Correct	502	S
20	1	6	17	W  H  A	M	w	1	Correct	482	S
20	1	6	18	W  H  A	M	e	2	Correct	711	S
20	1	6	19	W  H  A	M	y	2	Correct	532	S
20	1	6	20	W  H  A	M	t	2	Correct	488	S
20	1	6	21	W  H  A	M	j	2	Correct	444	S
20	1	6	22	W  H  A	M	h	1	Correct	952	S
20	1	6	23	W  H  A	M	g	2	Correct	541	S
20	1	6	24	W  H  A	M	a	1	Correct	674	S
20	1	6	25	W  H  A	M	w	1	Correct	478	S
20	2	1	1	N  G  T	M	k	2	Correct	987	A
20	2	1	2	N  G  T	M	g	2	Incorrect	408	A
20	2	1	3	N  G  T	M	w	2	Correct	413	A
20	2	1	4	N  G  T	M	e	2	Correct	545	A
20	2	1	5	N  G  T	M	r	2	Correct	509	A
20	2	1	6	N  G  T	M	j	2	Correct	945	A
20	2	1	7	N  G  T	M	f	2	Correct	718	A
20	2	1	8	N  G  T	M	h	2	Correct	563	A
20	2	1	9	N  G  T	M	r	2	Correct	535	A
20	2	1	10	N  G  T	M	n	1	Correct	860	A
20	2	1	11	N  G  T	M	g	1	Correct	552	A
20	2	1	12	N  G  T	M	h	2	Correct	589	A
20	2	1	13	N  G  T	M	t	1	Correct	730	A
20	2	1	14	N  G  T	M	k	2	Correct	726	A
20	2	1	15	N  G  T	M	n	1	Correct	674	A
20	2	1	16	N  G  T	M	t	1	Correct	791	A
20	2	1	17	N  G  T	M	d	2	Correct	780	A
20	2	1	18	N  G  T	M	q	2	Correct	784	A
20	2	1	19	N  G  T	M	g	1	Correct	565	A
20	2	1	20	N  G  T	M	r	2	Correct	633	A
20	2	1	21	N  G  T	M	f	2	Correct	526	A
20	2	1	22	N  G  T	M	g	1	Correct	602	A
20	2	1	23	N  G  T	M	n	1	Correct	567	A
20	2	1	24	N  G  T	M	g	1	Correct	739	A
20	2	1	25	N  G  T	M	g	1	Correct	440	A
20	2	2	1	G	L	e	2	Correct	451	A
20	2	2	2	G	L	g	1	Correct	575	A
20	2	2	3	G	L	k	2	Correct	475	A
20	2	2	4	G	L	g	1	Correct	552	A
20	2	2	5	G	L	r	2	Correct	757	A
20	2	2	6	G	L	r	2	Correct	481	A
20	2	2	7	G	L	g	1	Correct	533	A
20	2	2	8	G	L	e	2	Correct	585	A
20	2	2	9	G	L	a	2	Correct	918	A
20	2	2	10	G	L	g	1	Correct	578	A
20	2	2	11	G	L	j	2	Correct	991	A
20	2	2	12	G	L	a	2	Correct	843	A
20	2	2	13	G	L	g	1	Correct	440	A
20	2	2	14	G	L	g	1	Correct	388	A
20	2	2	15	G	L	h	2	Correct	521	A
20	2	2	16	G	L	g	1	Correct	422	A
20	2	2	17	G	L	j	2	Correct	546	A
20	2	2	18	G	L	g	1	Correct	615	A
20	2	2	19	G	L	g	1	Correct	499	A
20	2	2	20	G	L	f	2	Correct	464	A
20	2	2	21	G	L	a	2	Correct	540	A
20	2	2	22	G	L	w	2	Correct	537	A
20	2	2	23	G	L	g	1	Correct	549	A
20	2	2	24	G	L	g	1	Correct	521	A
20	2	2	25	G	L	g	1	Correct	453	A
20	2	3	1	B	L	a	0	Miss	0	A
20	2	3	2	B	L	b	1	Correct	724	A
20	2	3	3	B	L	k	2	Correct	489	A
20	2	3	4	B	L	t	2	Correct	365	A
20	2	3	5	B	L	n	2	Correct	378	A
20	2	3	6	B	L	m	2	Correct	319	A
20	2	3	7	B	L	g	2	Correct	419	A
20	2	3	8	B	L	y	2	Correct	392	A
20	2	3	9	B	L	b	1	Correct	477	A
20	2	3	10	B	L	g	2	Correct	545	A
20	2	3	11	B	L	d	2	Correct	478	A
20	2	3	12	B	L	b	1	Correct	531	A
20	2	3	13	B	L	b	1	Correct	463	A
20	2	3	14	B	L	y	2	Correct	532	A
20	2	3	15	B	L	e	2	Correct	616	A
20	2	3	16	B	L	t	2	Correct	420	A
20	2	3	17	B	L	b	1	Correct	464	A
20	2	3	18	B	L	w	2	Correct	405	A
20	2	3	19	B	L	j	2	Correct	538	A
20	2	3	20	B	L	d	2	Correct	486	A
20	2	3	21	B	L	a	2	Correct	659	A
20	2	3	22	B	L	k	2	Correct	368	A
20	2	3	23	B	L	n	2	Correct	436	A
20	2	3	24	B	L	b	1	Correct	384	A
20	2	3	25	B	L	b	1	Correct	357	A
20	2	4	1	B  Q  A	M	u	2	Correct	823	A
20	2	4	2	B  Q  A	M	h	2	Correct	427	A
20	2	4	3	B  Q  A	M	k	2	Correct	432	A
20	2	4	4	B  Q  A	M	b	1	Correct	509	A
20	2	4	5	B  Q  A	M	u	2	Correct	529	A
20	2	4	6	B  Q  A	M	n	2	Correct	597	A
20	2	4	7	B  Q  A	M	h	2	Correct	490	A
20	2	4	8	B  Q  A	M	d	2	Correct	487	A
20	2	4	9	B  Q  A	M	b	1	Correct	443	A
20	2	4	10	B  Q  A	M	f	2	Correct	608	A
20	2	4	11	B  Q  A	M	b	1	Correct	485	A
20	2	4	12	B  Q  A	M	q	1	Correct	768	A
20	2	4	13	B  Q  A	M	w	2	Correct	492	A
20	2	4	14	B  Q  A	M	h	2	Correct	457	A
20	2	4	15	B  Q  A	M	g	2	Correct	750	A
20	2	4	16	B  Q  A	M	m	2	Correct	378	A
20	2	4	17	B  Q  A	M	r	2	Correct	406	A
20	2	4	18	B  Q  A	M	f	2	Correct	346	A
20	2	4	19	B  Q  A	M	n	2	Correct	319	A
20	2	4	20	B  Q  A	M	e	2	Correct	532	A
20	2	4	21	B  Q  A	M	b	1	Correct	504	A
20	2	4	22	B  Q  A	M	h	2	Correct	597	A
20	2	4	23	B  Q  A	M	h	2	Correct	474	A
20	2	4	24	B  Q  A	M	a	1	Correct	478	A
20	2	4	25	B  Q  A	M	a	1	Correct	386	A
20	2	5	1	B  R  U  M  K	H	m	1	Correct	956	A
20	2	5	2	B  R  U  M  K	H	w	2	Correct	641	A
20	2	5	3	B  R  U  M  K	H	j	2	Correct	653	A
20	2	5	4	B  R  U  M  K	H	n	0	Miss	0	A
20	2	5	5	B  R  U  M  K	H	h	2	Correct	679	A
20	2	5	6	B  R  U  M  K	H	m	1	Correct	651	A
20	2	5	7	B  R  U  M  K	H	d	2	Correct	751	A
20	2	5	8	B  R  U  M  K	H	j	2	Correct	523	A
20	2	5	9	B  R  U  M  K	H	u	1	Correct	608	A
20	2	5	10	B  R  U  M  K	H	d	2	Correct	605	A
20	2	5	11	B  R  U  M  K	H	d	2	Correct	681	A
20	2	5	12	B  R  U  M  K	H	b	1	Correct	558	A
20	2	5	13	B  R  U  M  K	H	d	2	Correct	738	A
20	2	5	14	B  R  U  M  K	H	u	1	Correct	599	A
20	2	5	15	B  R  U  M  K	H	b	1	Correct	540	A
20	2	5	16	B  R  U  M  K	H	j	2	Correct	544	A
20	2	5	17	B  R  U  M  K	H	t	2	Correct	741	A
20	2	5	18	B  R  U  M  K	H	t	2	Correct	490	A
20	2	5	19	B  R  U  M  K	H	n	1	Incorrect	598	A
20	2	5	20	B  R  U  M  K	H	k	0	Miss	0	A
20	2	5	21	B  R  U  M  K	H	t	2	Correct	750	A
20	2	5	22	B  R  U  M  K	H	k	1	Correct	675	A
20	2	5	23	B  R  U  M  K	H	b	1	Correct	583	A
20	2	5	24	B  R  U  M  K	H	k	1	Correct	620	A
20	2	5	25	B  R  U  M  K	H	d	2	Correct	593	A
20	2	6	1	Y  G  W  T  K	H	u	2	Correct	786	A
20	2	6	2	Y  G  W  T  K	H	q	2	Correct	711	A
20	2	6	3	Y  G  W  T  K	H	n	2	Correct	659	A
20	2	6	4	Y  G  W  T  K	H	g	1	Correct	743	A
20	2	6	5	Y  G  W  T  K	H	k	1	Correct	884	A
20	2	6	6	Y  G  W  T  K	H	y	1	Correct	744	A
20	2	6	7	Y  G  W  T  K	H	y	1	Correct	477	A
20	2	6	8	Y  G  W  T  K	H	t	1	Correct	721	A
20	2	6	9	Y  G  W  T  K	H	r	2	Correct	806	A
20	2	6	10	Y  G  W  T  K	H	e	2	Correct	850	A
20	2	6	11	Y  G  W  T  K	H	n	2	Correct	887	A
20	2	6	12	Y  G  W  T  K	H	j	2	Correct	787	A
20	2	6	13	Y  G  W  T  K	H	g	1	Correct	480	A
20	2	6	14	Y  G  W  T  K	H	j	2	Correct	964	A
20	2	6	15	Y  G  W  T  K	H	k	1	Correct	577	A
20	2	6	16	Y  G  W  T  K	H	j	2	Correct	781	A
20	2	6	17	Y  G  W  T  K	H	k	1	Correct	770	A
20	2	6	18	Y  G  W  T  K	H	w	1	Correct	534	A
20	2	6	19	Y  G  W  T  K	H	k	1	Correct	658	A
20	2	6	20	Y  G  W  T  K	H	y	1	Correct	527	A
20	2	6	21	Y  G  W  T  K	H	h	2	Correct	603	A
20	2	6	22	Y  G  W  T  K	H	k	1	Correct	592	A
20	2	6	23	Y  G  W  T  K	H	h	2	Correct	653	A
20	2	6	24	Y  G  W  T  K	H	b	2	Correct	785	A
20	2	6	25	Y  G  W  T  K	H	r	0	Miss	0	A
21	1	1	1	B	L	b	0	Miss	0	A
21	1	1	2	B	L	b	0	Miss	0	A
21	1	1	3	B	L	b	0	Miss	0	A
21	1	1	4	B	L	b	1	Correct	552	A
21	1	1	5	B	L	h	2	Correct	588	A
21	1	1	6	B	L	k	2	Correct	465	A
21	1	1	7	B	L	t	2	Correct	389	A
21	1	1	8	B	L	m	2	Correct	562	A
21	1	1	9	B	L	t	2	Correct	343	A
21	1	1	10	B	L	e	2	Correct	579	A
21	1	1	11	B	L	b	1	Correct	472	A
21	1	1	12	B	L	b	2	Incorrect	405	A
21	1	1	13	B	L	b	1	Correct	449	A
21	1	1	14	B	L	h	2	Correct	517	A
21	1	1	15	B	L	g	2	Correct	417	A
21	1	1	16	B	L	y	2	Correct	438	A
21	1	1	17	B	L	w	2	Correct	378	A
21	1	1	18	B	L	e	2	Correct	367	A
21	1	1	19	B	L	m	2	Correct	380	A
21	1	1	20	B	L	b	1	Correct	424	A
21	1	1	21	B	L	g	2	Correct	389	A
21	1	1	22	B	L	u	2	Correct	386	A
21	1	1	23	B	L	y	2	Correct	774	A
21	1	1	24	B	L	f	2	Correct	395	A
21	1	1	25	B	L	u	2	Correct	336	A
21	1	2	1	F  E  N	M	a	2	Correct	634	A
21	1	2	2	F  E  N	M	n	1	Correct	479	A
21	1	2	3	F  E  N	M	f	1	Correct	484	A
21	1	2	4	F  E  N	M	f	1	Correct	423	A
21	1	2	5	F  E  N	M	w	2	Correct	476	A
21	1	2	6	F  E  N	M	e	1	Correct	417	A
21	1	2	7	F  E  N	M	y	1	Incorrect	421	A
21	1	2	8	F  E  N	M	u	2	Correct	545	A
21	1	2	9	F  E  N	M	q	2	Correct	470	A
21	1	2	10	F  E  N	M	n	1	Correct	459	A
21	1	2	11	F  E  N	M	u	2	Correct	511	A
21	1	2	12	F  E  N	M	m	2	Correct	572	A
21	1	2	13	F  E  N	M	n	1	Correct	592	A
21	1	2	14	F  E  N	M	n	1	Correct	501	A
21	1	2	15	F  E  N	M	e	1	Correct	472	A
21	1	2	16	F  E  N	M	q	2	Correct	540	A
21	1	2	17	F  E  N	M	e	1	Correct	505	A
21	1	2	18	F  E  N	M	j	2	Correct	422	A
21	1	2	19	F  E  N	M	t	2	Correct	514	A
21	1	2	20	F  E  N	M	q	2	Correct	535	A
21	1	2	21	F  E  N	M	t	2	Correct	740	A
21	1	2	22	F  E  N	M	e	1	Correct	528	A
21	1	2	23	F  E  N	M	u	2	Correct	412	A
21	1	2	24	F  E  N	M	g	2	Correct	361	A
21	1	2	25	F  E  N	M	n	2	Incorrect	414	A
21	1	3	1	Q  E  T  R  M	H	t	0	Miss	0	A
21	1	3	2	Q  E  T  R  M	H	r	1	Correct	462	A
21	1	3	3	Q  E  T  R  M	H	a	2	Incorrect	554	A
21	1	3	4	Q  E  T  R  M	H	a	2	Incorrect	503	A
21	1	3	5	Q  E  T  R  M	H	u	2	Incorrect	507	A
21	1	3	6	Q  E  T  R  M	H	h	2	Incorrect	472	A
21	1	3	7	Q  E  T  R  M	H	w	2	Incorrect	669	A
21	1	3	8	Q  E  T  R  M	H	t	1	Correct	465	A
21	1	3	9	Q  E  T  R  M	H	j	2	Incorrect	358	A
21	1	3	10	Q  E  T  R  M	H	j	2	Incorrect	539	A
21	1	3	11	Q  E  T  R  M	H	d	2	Incorrect	559	A
21	1	3	12	Q  E  T  R  M	H	g	2	Incorrect	619	A
21	1	3	13	Q  E  T  R  M	H	d	2	Incorrect	472	A
21	1	3	14	Q  E  T  R  M	H	e	1	Correct	388	A
21	1	3	15	Q  E  T  R  M	H	f	2	Incorrect	649	A
21	1	3	16	Q  E  T  R  M	H	r	1	Correct	461	A
21	1	3	17	Q  E  T  R  M	H	q	1	Correct	657	A
21	1	3	18	Q  E  T  R  M	H	k	2	Incorrect	422	A
21	1	3	19	Q  E  T  R  M	H	n	1	Correct	586	A
21	1	3	20	Q  E  T  R  M	H	f	0	Miss	0	A
21	1	3	21	Q  E  T  R  M	H	g	2	Incorrect	444	A
21	1	3	22	Q  E  T  R  M	H	t	1	Correct	504	A
21	1	3	23	Q  E  T  R  M	H	b	2	Incorrect	532	A
21	1	3	24	Q  E  T  R  M	H	u	2	Incorrect	584	A
21	1	3	25	Q  E  T  R  M	H	r	1	Correct	780	A
21	1	4	1	Y	L	y	1	Correct	568	A
21	1	4	2	Y	L	a	2	Correct	476	A
21	1	4	3	Y	L	b	2	Correct	433	A
21	1	4	4	Y	L	n	2	Correct	398	A
21	1	4	5	Y	L	j	2	Correct	458	A
21	1	4	6	Y	L	g	2	Correct	431	A
21	1	4	7	Y	L	y	1	Correct	539	A
21	1	4	8	Y	L	f	2	Correct	384	A
21	1	4	9	Y	L	y	1	Correct	453	A
21	1	4	10	Y	L	a	2	Correct	489	A
21	1	4	11	Y	L	k	1	Incorrect	446	A
21	1	4	12	Y	L	b	2	Correct	635	A
21	1	4	13	Y	L	r	2	Correct	495	A
